ID,First_Name,Mid_Name,Last_Name,Percentage,Collegeid
412256,Pranavi,Lokesh,Yagnik,62.98,295
412257,Vanya,Karan,Rastogi,62.98,295
412258,Kavya,Yuvan,Mittal,62.98,295
412259,Abhishek,Pratham,Kapoor,62.98,295
412260,Sakshi,Krish,Sharma,62.98,295
412261,Navya,Naman,Sethi,62.98,295
412262,Prisha,Utkarsh,Rastogi,62.98,295
412263,Shivansh,Divyansh,Talwar,62.98,295
412264,Brijesh,Lokesh,Desai,62.98,295
412265,Ekta,Eshan,Verma,62.98,295
412266,Pranavi,Tejas,Lamba,62.98,295
412267,Jiya,Akshay,Dey,62.98,296
412268,Kanika,Divyansh,Banerjee,62.98,296
412269,Vanya,Aniket,Rao,62.98,296
412270,Hrithik,Aarav,Kapoor,62.98,296
412271,Om,Bhavin,Goswami,62.98,296
412272,Ansh,Ayush,Singh,62.98,296
412273,Zara,Pratham,Roy,62.98,296
412274,Ayush,Hrithik,Agarwal,62.98,296
412275,Gauri,Dhruv,Khanna,62.96,296
412276,Aarav,Dev,Kothari,62.94,296
412277,Aarav,Siddharth,Rao,62.94,296
412278,Hemangi,Surya,Desai,62.94,296
412279,Eva,Karan,Chatterjee,62.93,296
412280,Abhinav,Rishabh,Pai,62.93,296
412281,Divyansh,Gautam,Verma,62.93,296
412282,Zayn,Ekansh,Reddy,62.93,296
412283,Ishita,Brijesh,Mukherjee,62.93,296
412284,Gautam,Tejas,Shah,62.93,296
412285,Disha,Hitesh,Desai,62.93,296
412286,Dhruv,Devansh,Kothari,62.93,296
412287,Abhinav,Akshay,Mukherjee,62.93,296
412288,Kunal,Pranav,Edara,62.93,296
412289,Sanya,Dev,Sehgal,62.93,296
412290,Varun,Shubham,Khan,62.93,296
412291,Kanika,Akash,Bhat,62.93,296
412292,Rohit,Ekansh,Inamdar,62.93,296
412293,Khushi,Ishaan,Kumar,62.93,296
412294,Ritvik,Arjun,Halder,62.93,296
412295,Lakshmi,Kunal,Jindal,62.93,296
412296,Bhavika,Utkarsh,Zinta,62.93,296
412297,Meher,Pranav,Dutta,62.93,296
412298,Ritvik,Laksh,Goswami,62.91,296
412299,Devansh,Hitesh,Xavier,62.91,296
412300,Bhavika,Ayushman,Dara,62.89,296
412301,Harshita,Harsh,Badal,62.89,296
412302,Zoya,Chirag,Kumar,62.89,296
412303,Kritika,Bhavya,Trivedi,62.89,296
412304,Akshay,Aadi,Nagpal,62.89,297
412305,Uma,Abhishek,Dey,62.89,297
412306,Kiara,Om,Jindal,62.89,297
412307,Vrinda,Om,Uday,62.89,297
412308,Advait,Hrithik,Bhattacharya,62.89,297
412309,Gauri,Advait,Oberoi,62.89,297
412310,Brijesh,Varun,Ojha,62.89,297
412311,Laksh,Pratham,Zinta,62.89,297
412312,Yug,Virat,Mahajan,62.89,297
412313,Aanya,Gautam,Tiwari,62.89,297
412314,Urvashi,Aditya,Sharma,62.89,297
412315,Tanya,Pratham,Thakur,62.89,297
412316,Mahika,Jai,Banerjee,62.89,297
412317,Ishaan,Yuvan,Goswami,62.89,297
412318,Naman,Varun,Xalxo,62.89,297
412319,Zainab,Ayushman,Banerjee,62.88,297
412320,Vedika,Gaurav,Sehgal,62.88,297
412321,Mehak,Pratham,Sinha,62.87,297
412322,Zayn,Mohit,Mehta,62.87,297
412323,Vishal,Harsh,Nanda,62.87,297
412324,Zara,Dev,Bhattacharya,62.84,297
412325,Aaradhya,Aditya,Bhattacharya,62.84,297
412326,Devika,Gaurav,Halder,62.84,297
412327,Dev,Arjun,Talwar,62.84,297
412328,Bhavya,Kunal,Dutta,62.84,297
412329,Ritika,Aryan,Lamba,62.84,297
412330,Ekta,Eshan,Bajaj,62.84,297
412331,Dhruv,Varun,Badal,62.84,297
412332,Charvi,Shubham,Bhattacharya,62.81,297
412333,Yashi,Raj,Sethi,62.81,297
412334,Laksh,Rishabh,Zinta,62.81,297
412335,Hitesh,Arjun,Joshi,62.81,297
412336,Akash,Pratham,Fernandes,62.81,297
412337,Shubham,Laksh,Wadhwa,62.81,297
412338,Sahil,Aniket,Pillai,62.81,297
412339,Jai,Karan,Gupta,62.81,297
412340,Arjun,Chandan,Verma,62.81,297
412341,Devika,Bhavya,Mehta,62.81,298
412342,Yash,Advait,Zala,62.81,298
412343,Abhinav,Om,Nanda,62.81,298
412344,Varun,Pratham,Khanna,62.79,298
412345,Gautam,Ayushman,Halder,62.79,298
412346,Ishan,Darshan,Zala,62.79,298
412347,Pratham,Abhishek,Jindal,62.79,298
412348,Akshara,Rishabh,Malhotra,62.79,298
412349,Ishita,Ishaan,Banerjee,62.79,298
412350,Lavanya,Ishaan,Badal,62.79,298
412351,Rohit,Vishal,Arora,62.79,298
412352,Urvashi,Krish,Jha,62.76,298
412353,Zara,Ritvik,Mittal,62.76,298
412354,Advait,Akshay,Xavier,62.76,298
412355,Kavya,Pratham,Yadav,62.76,298
412356,Yamini,Kunal,Roy,62.76,298
412357,Aadi,Laksh,Kumar,62.73,298
412358,Rohit,Zivaan,Dutta,62.73,298
412359,Shubham,Zivaan,Patel,62.73,298
412360,Uma,Aryan,Roy,62.71,298
412361,Manish,Darshan,Bhat,62.7,298
412362,Lakshmi,Shubham,Shah,62.7,298
412363,Navya,Advait,Yadav,62.7,298
412364,Shubham,Brijesh,Khan,62.7,298
412365,Kyra,Hitesh,Sinha,62.7,298
412366,Aadi,Mohit,Kamble,62.7,298
412367,Gauri,Shubham,Goswami,62.7,298
412368,Varun,Naman,Trivedi,62.7,298
412369,Akshara,Jay,Talwar,62.7,298
412370,Eshan,Yash,Inamdar,62.7,298
412371,Aditya,Ishan,Mahajan,62.7,298
412372,Ekansh,Laksh,Walunj,62.7,298
412373,Qirat,Jatin,Malhotra,62.7,298
412374,Aadi,Hitesh,Patel,62.7,298
412375,Samarth,Jay,Nagpal,62.7,298
412376,Lavanya,Sahil,Achari,62.7,298
412377,Sahil,Zorawar,Agarwal,62.7,298
412378,Vanya,Nirav,Yadav,62.7,298
412379,Vanya,Divyansh,Jindal,62.7,298
412380,Rishabh,Ishaan,Chopra,62.7,298
412381,Hitesh,Aadi,Lamba,62.69,298
412382,Aanya,Tanish,Zaveri,62.69,298
412383,Khushi,Pratham,Mittal,62.69,298
412384,Zayn,Devansh,Ahuja,62.69,298
412385,Manish,Jai,Dara,62.69,298
412386,Ishita,Eshan,Dutta,62.69,299
412387,Abhinav,Zorawar,Nagpal,62.69,299
412388,Pratik,Yug,Pillai,62.68,299
412389,Sakshi,Dev,Kapoor,62.68,299
412390,Kiara,Akash,Dey,62.68,299
412391,Sanya,Ekansh,Lamba,62.67,299
412392,Shubham,Raj,Achari,62.67,299
412393,Shubham,Mayank,Mittal,62.66,299
412394,Ishan,Jatin,Walunj,62.66,299
412395,Ritika,Jay,Patel,62.63,299
412396,Yug,Aadi,Yagnik,62.63,299
412397,Trisha,Krish,Khan,62.62,299
412398,Mehak,Gaurav,Wadhwa,62.62,299
412399,Lokesh,Kunal,Lamba,62.61,299
412400,Ishan,Pratik,Gupta,62.59,299
412401,Charvi,Abhishek,Das,62.59,299
412402,Zoya,Neel,Goswami,62.58,299
412403,Utkarsh,Zivaan,Bhat,62.58,299
412404,Aditya,Hrithik,Das,62.58,299
412405,Jay,Brijesh,Chopra,62.58,299
412406,Rohit,Aayush,Trivedi,62.58,299
412407,Hemangi,Raj,Nair,62.58,299
412408,Ritvik,Abhishek,Fadnavis,62.58,299
412409,Nisha,Aryan,Joshi,62.58,299
412410,Charvi,Yuvan,Oberoi,62.58,299
412411,Divyansh,Jai,Malhotra,62.58,299
412412,Aditya,Arjun,Kothari,62.58,299
412413,Vaishnavi,Varun,Chopra,62.58,299
412414,Tanya,Ritvik,Das,62.58,299
412415,Riya,Aayush,Khan,62.58,299
412416,Trisha,Darshan,Sethi,62.58,299
412417,Arjun,Aditya,Trivedi,62.58,299
412418,Uma,Gaurav,Walunj,62.56,299
412419,Charvi,Advait,Inamdar,62.54,299
412420,Aarav,Samarth,Nagpal,62.54,299
412421,Rohit,Mayank,Lal,62.54,299
412422,Bhavin,Aadi,Sinha,62.52,299
412423,Urvashi,Akshay,Fernandes,62.52,299
412424,Radhika,Aniket,Lamba,62.52,299
412425,Pratham,Ishaan,Loya,62.52,300
412426,Jai,Utkarsh,Roy,62.5,300
412427,Ayushman,Ojas,Patel,62.5,300
412428,Mayank,Sahil,Jain,62.5,300
412429,Neha,Neel,Desai,62.48,300
412430,Darshan,Jatin,Ahuja,62.48,300
412431,Shreya,Jatin,Nanda,62.48,300
412432,Samarth,Surya,Chatterjee,62.48,300
412433,Dia,Pratik,Xavier,62.48,300
412434,Janvi,Kavya,Mittal,62.48,300
412435,Ekta,Bhavya,Sondhi,62.48,300
412436,Virat,Rohit,Nagpal,62.48,300
412437,Divyansh,Zivaan,Ranganathan,62.47,300
412438,Mohit,Jay,Ranganathan,62.47,300
412439,Oviya,Nirav,Pai,62.47,300
412440,Aarav,Virat,Nair,62.47,300
412441,Prisha,Zorawar,Varma,62.47,300
412442,Ansh,Manish,Mazumdar,62.46,300
412443,Mehak,Laksh,Yagnik,62.46,300
412444,Parth,Ansh,Desai,62.45,300
412445,Zoya,Pratham,Rastogi,62.42,300
412446,Harsh,Brijesh,Halder,62.42,300
412447,Raj,Krish,Chatterjee,62.42,300
412448,Rohit,Parth,Mittal,62.42,300
412449,Chirag,Varun,Arora,62.41,300
412450,Ishika,Shubham,Kulkarni,62.41,300
412451,Zoya,Laksh,Khanna,62.41,300
412452,Hitesh,Sahil,Gupta,62.39,300
412453,Shreya,Jay,Zala,62.39,300
412454,Divya,Dhruv,Bose,62.39,300
412455,Vishal,Vishal,Pai,62.39,300
412456,Mayank,Nirav,Chopra,62.36,300
412457,Vaishnavi,Sahil,Dey,62.36,300
412458,Kritika,Pranav,Desai,62.36,300
412459,Urvashi,Pratham,Malhotra,62.36,300
412460,Mayank,Ritvik,Uday,62.36,300
412461,Kavya,Varun,Rastogi,62.36,300
412462,Lavanya,Manish,Agarwal,62.34,301
412463,Ansh,Bhavin,Bajaj,62.33,301
412464,Pranav,Aadi,Oberoi,62.33,301
412465,Oviya,Aadi,Loya,62.33,301
412466,Zayn,Akshay,Yadav,62.31,301
412467,Akshara,Bhavya,Patel,62.31,301
412468,Mohit,Tejas,Sinha,62.31,301
412469,Karan,Eshan,Khan,62.31,301
412470,Pihu,Nirav,Gupta,62.28,301
412471,Akshay,Chirag,Mukherjee,62.26,301
412472,Bhavika,Gaurav,Desai,62.26,301
412473,Eshan,Jai,Kapoor,62.26,301
412474,Navya,Parth,Bhat,62.26,301
412475,Ansh,Kavya,Desai,62.24,301
412476,Rohit,Aarav,Patel,62.23,301
412477,Ayush,Devansh,Vaghela,62.23,301
412478,Navya,Eshan,Vaghela,62.23,301
412479,Vivaan,Gautam,Uppal,62.23,301
412480,Mehak,Samarth,Yadav,62.23,301
412481,Ishika,Aditya,Sachdev,62.23,301
412482,Inaya,Mayank,Pillai,62.23,301
412483,Zara,Yuvan,Kulkarni,62.22,301
412484,Aditi,Tanish,Verma,62.22,301
412485,Aditi,Surya,Rastogi,62.22,301
412486,Manish,Abhishek,Desai,62.22,301
412487,Bhavya,Ansh,Dubey,62.22,301
412488,Vaishnavi,Pranav,Fadnavis,62.22,301
412489,Qirat,Ishan,Pandey,62.22,301
412490,Aadi,Chandan,Edara,62.22,301
412491,Pratham,Bhavya,Pai,62.22,301
412492,Harshita,Tejas,Patel,62.22,301
412493,Harsh,Gautam,Iyer,62.21,301
412494,Khushi,Ayush,Roy,62.21,301
412495,Ishan,Aarush,Dutta,62.21,301
412496,Abhishek,Laksh,Agarwal,62.21,301
412497,Abhinav,Tanish,Yadav,62.21,301
412498,Advika,Kavya,Badal,62.21,301
412499,Ojas,Divyansh,Lal,62.21,301
412500,Yamini,Dev,Badal,62.21,301
412501,Saanvi,Bhavin,Gupta,62.21,301
412502,Manish,Lokesh,Chauhan,62.2,301
412503,Shivansh,Jai,Kamble,62.19,301
412504,Pranavi,Ayushman,Tiwari,62.19,301
412505,Aniket,Shivansh,Zala,62.19,302
412506,Kavya,Zayn,Khan,62.19,302
412507,Shreya,Abhinav,Dutta,62.19,302
412508,Shivansh,Bhavya,Verma,62.19,302
412509,Advika,Eshan,Mukherjee,62.19,302
412510,Divyansh,Jay,Chauhan,62.19,302
412511,Inaya,Tejas,Singh,62.19,302
412512,Trisha,Aryan,Ahuja,62.19,302
412513,Rohit,Aarav,Goswami,62.19,302
412514,Uma,Mayank,Sharma,62.19,302
412515,Vidhi,Shubham,Zaveri,62.18,302
412516,Manish,Eshan,Mahajan,62.16,302
412517,Zorawar,Abhinav,Fernandes,62.14,302
412518,Zainab,Abhishek,Gupta,62.14,302
412519,Zoya,Mayank,Rastogi,62.14,302
412520,Riya,Pratik,Lamba,62.14,302
412521,Surya,Atharva,Zala,62.14,302
412522,Aditya,Aayush,Ahuja,62.14,302
412523,Vedika,Yuvan,Oberoi,62.14,302
412524,Sanya,Parth,Mukherjee,62.14,302
412525,Qirat,Shivansh,Reddy,62.14,302
412526,Pratham,Lokesh,Gupta,62.14,302
412527,Aaradhya,Nirav,Mittal,62.14,302
412528,Aditya,Arjun,Fernandes,62.12,302
412529,Aryan,Tejas,Rao,62.1,302
412530,Manish,Vishal,Dey,62.09,302
412531,Ojas,Vishal,Dubey,62.09,302
412532,Zoya,Yug,Zaveri,62.09,302
412533,Bhavika,Gautam,Banerjee,62.09,302
412534,Vanya,Akash,Mazumdar,62.09,302
412535,Shivansh,Bhavya,Nanda,62.09,302
412536,Om,Nirav,Khanna,62.07,302
412537,Riya,Kunal,Uppal,62.07,302
412538,Ayushman,Dhruv,Shah,62.07,302
412539,Khushi,Akash,Sehgal,62.07,302
412540,Urvashi,Kunal,Rao,62.07,302
412541,Karan,Aniket,Chopra,62.07,302
412542,Khushi,Surya,Malhotra,62.05,302
412543,Garima,Advait,Yadav,62.05,302
412544,Devika,Aarush,Sondhi,62.05,303
412545,Aaradhya,Manish,Sharma,62.05,303
412546,Pihu,Siddharth,Thakur,62.05,303
412547,Radhika,Ritvik,Mehta,62.05,303
412548,Kavya,Akshay,Vaghela,62.05,303
412549,Vivaan,Samarth,Zinta,62.05,303
412550,Vaishnavi,Rishabh,Gupta,62.05,303
412551,Vaishnavi,Bhavin,Reddy,62.05,303
412552,Kyra,Abhishek,Singh,62.05,303
412553,Manish,Karan,Nagpal,62.05,303
412554,Bhavika,Parth,Rastogi,62.05,303
412555,Aarav,Aarush,Singh,62.05,303
412556,Vidhi,Samarth,Uppal,62.05,303
412557,Brijesh,Samarth,Kothari,62.05,303
412558,Samarth,Aniket,Chatterjee,62.05,303
412559,Vrinda,Sahil,Mehta,62.05,303
412560,Ananya,Dhruv,Varma,62.05,303
412561,Vidhi,Chirag,Yagnik,62.05,303
412562,Vishal,Ojas,Zinta,62.05,303
412563,Shivansh,Vivaan,Khan,62.05,303
412564,Gauri,Aadi,Rastogi,62.04,303
412565,Ansh,Vivaan,Desai,62.04,303
412566,Ananya,Krish,Kumar,62.04,303
412567,Jay,Harsh,Dutta,62.04,303
412568,Niyati,Zayn,Achari,62.04,303
412569,Ayush,Naman,Ojha,62.04,303
412570,Pranavi,Vishal,Dutta,62.01,303
412571,Chandan,Pratik,Dhillon,62.01,303
412572,Tanisha,Mayank,Sinha,62.01,303
412573,Advika,Krish,Kothari,62.01,303
412574,Zainab,Pratik,Edara,62.0,303
412575,Kyra,Ansh,Mehta,62.0,303
412576,Akshay,Yug,Tiwari,62.0,303
412577,Aarush,Ekansh,Nair,62.0,303
412578,Shivansh,Surya,Chatterjee,62.0,303
412579,Urvashi,Jay,Das,62.0,303
412580,Dev,Aditya,Chatterjee,62.0,303
412581,Tanisha,Karan,Mittal,62.0,304
412582,Advika,Chirag,Lamba,62.0,304
412583,Ishita,Krish,Verma,61.97,304
412584,Zoya,Bhavin,Singh,61.97,304
412585,Om,Varun,Agarwal,61.97,304
412586,Siddharth,Varun,Chatterjee,61.97,304
412587,Tanish,Aarav,Tiwari,61.97,304
412588,Devika,Aayush,Pandey,61.97,304
412589,Mayank,Aadi,Tiwari,61.97,304
412590,Aarush,Brijesh,Sethi,61.97,304
412591,Abhinav,Ishan,Sachdev,61.97,304
412592,Gaurav,Rohit,Yadav,61.97,304
412593,Sanya,Kunal,Yadav,61.97,304
412594,Vidhi,Raj,Dutta,61.97,304
412595,Shubham,Hitesh,Das,61.97,304
412596,Ojasvi,Ishan,Verma,61.97,304
412597,Bhavya,Laksh,Pandey,61.97,304
412598,Om,Tejas,Thakur,61.97,304
412599,Atharva,Jai,Edara,61.95,304
412600,Divyansh,Abhinav,Choudhury,61.95,304
412601,Amaira,Pratham,Verma,61.95,304
412602,Pratik,Arjun,Lamba,61.95,304
412603,Khushi,Ojas,Zinta,61.95,304
412604,Urvashi,Neel,Mukherjee,61.95,304
412605,Aditya,Yuvan,Bhat,61.95,304
412606,Eshan,Dhruv,Halder,61.95,304
412607,Charvi,Aarav,Bajaj,61.95,304
412608,Aditya,Ansh,Jain,61.95,304
412609,Shubham,Surya,Agarwal,61.95,304
412610,Pratik,Rishabh,Arora,61.95,304
412611,Ansh,Aditya,Trivedi,61.95,304
412612,Bhavin,Zayn,Bhattacharya,61.92,304
412613,Ira,Jay,Malhotra,61.92,304
412614,Zoya,Bhavya,Rastogi,61.92,304
412615,Inaya,Brijesh,Oberoi,61.92,304
412616,Arya,Aarav,Qazi,61.92,304
412617,Anika,Ansh,Singh,61.92,305
412618,Kavya,Dhruv,Mehta,61.92,305
412619,Saanvi,Pranav,Tiwari,61.9,305
412620,Ritika,Ayush,Roy,61.9,305
412621,Akshay,Parth,Chopra,61.9,305
412622,Aanya,Brijesh,Kulkarni,61.9,305
412623,Janvi,Aditya,Shah,61.9,305
412624,Atharva,Tejas,Sethi,61.9,305
412625,Mahika,Ishan,Kamble,61.9,305
412626,Zivaan,Divyansh,Choudhury,61.9,305
412627,Ishita,Kunal,Achari,61.89,305
412628,Ishan,Zivaan,Khan,61.89,305
412629,Aishwarya,Tejas,Chopra,61.89,305
412630,Gauri,Dhruv,Walunj,61.89,305
412631,Devika,Zayn,Pai,61.89,305
412632,Aditya,Lokesh,Sinha,61.89,305
412633,Ritvik,Aarav,Lamba,61.89,305
412634,Tejas,Shivansh,Malhotra,61.88,305
412635,Sakshi,Mayank,Kulkarni,61.88,305
412636,Abhinav,Advait,Zinta,61.88,305
412637,Advait,Om,Uppal,61.88,305
412638,Dhruv,Darshan,Varma,61.88,305
412639,Surya,Gaurav,Sethi,61.87,305
412640,Zara,Jatin,Pillai,61.87,305
412641,Brijesh,Atharva,Uday,61.87,305
412642,Laksh,Aryan,Dubey,61.87,305
412643,Om,Pratik,Thakur,61.85,305
412644,Aarav,Manish,Wadhwa,61.85,305
412645,Kyra,Samarth,Rao,61.85,305
412646,Zoya,Divyansh,Ahuja,61.85,305
412647,Atharva,Virat,Oberoi,61.85,305
412648,Charvi,Akshay,Zala,61.85,305
412649,Neha,Advait,Xalxo,61.85,305
412650,Tejas,Hitesh,Yadav,61.85,305
412651,Tanish,Zivaan,Wadhwa,61.85,305
412652,Devika,Jai,Nair,61.83,305
412653,Zayn,Hitesh,Malhotra,61.83,305
412654,Sahil,Sahil,Wadhwa,61.83,305
412655,Prisha,Aryan,Arora,61.82,305
412656,Krish,Ansh,Agarwal,61.82,305
412657,Pranavi,Chandan,Kulkarni,61.82,305
412658,Advait,Ekansh,Ojha,61.82,305
412659,Ritvik,Nirav,Mittal,61.82,305
412660,Bhavya,Chirag,Chopra,61.82,306
412661,Ritika,Eshan,Iyer,61.82,306
412662,Chirag,Utkarsh,Pandey,61.82,306
412663,Navya,Krish,Kulkarni,61.82,306
412664,Navya,Advait,Rao,61.82,306
412665,Parth,Vivaan,Yadav,61.82,306
412666,Akshara,Vivaan,Walunj,61.82,306
412667,Zainab,Bhavya,Zinta,61.82,306
412668,Aditi,Varun,Mukherjee,61.82,306
412669,Aditi,Ekansh,Pillai,61.82,306
412670,Ishaan,Pranav,Mittal,61.82,306
412671,Pratham,Hrithik,Sondhi,61.82,306
412672,Aanya,Jay,Dey,61.82,306
412673,Laksh,Zivaan,Choudhury,61.81,306
412674,Mehak,Aryan,Pandey,61.81,306
412675,Krish,Laksh,Yadav,61.8,306
412676,Aaradhya,Ansh,Inamdar,61.79,306
412677,Devansh,Chandan,Nair,61.79,306
412678,Aadi,Akshay,Shah,61.79,306
412679,Ritika,Manish,Xavier,61.76,306
412680,Om,Neel,Banerjee,61.76,306
412681,Oviya,Tanish,Halder,61.76,306
412682,Aniket,Sahil,Nanda,61.74,306
412683,Ayushman,Parth,Sondhi,61.74,306
412684,Utkarsh,Jai,Goswami,61.74,306
412685,Aarush,Arjun,Jain,61.74,306
412686,Aniket,Om,Desai,61.74,306
412687,Lokesh,Chirag,Lamba,61.74,306
412688,Kanika,Shubham,Arora,61.74,306
412689,Gautam,Zorawar,Joshi,61.74,306
412690,Karan,Dhruv,Dey,61.74,306
412691,Pratik,Mohit,Sinha,61.74,306
412692,Harshita,Jai,Lal,61.74,306
412693,Virat,Chirag,Mukherjee,61.72,306
412694,Ritika,Abhishek,Sethi,61.72,306
412695,Nirav,Hitesh,Mukherjee,61.72,306
412696,Om,Varun,Verma,61.71,306
412697,Jatin,Atharva,Mazumdar,61.71,306
412698,Ekta,Shubham,Oberoi,61.71,306
412699,Hrithik,Advait,Kamble,61.71,306
412700,Advait,Darshan,Walunj,61.71,306
412701,Hitesh,Ishan,Nair,61.68,306
412702,Hemangi,Brijesh,Uppal,61.68,307
412703,Prisha,Harsh,Bajaj,61.68,307
412704,Gauri,Dhruv,Roy,61.68,307
412705,Yashi,Devansh,Singh,61.68,307
412706,Abhinav,Shubham,Varma,61.68,307
412707,Hemangi,Ansh,Verma,61.68,307
412708,Kritika,Hrithik,Kumar,61.68,307
412709,Kunal,Hrithik,Arora,61.68,307
412710,Amaira,Aditya,Jindal,61.68,307
412711,Ira,Surya,Qazi,61.68,307
412712,Utkarsh,Ayushman,Uppal,61.68,307
412713,Mohit,Yash,Trivedi,61.68,307
412714,Aryan,Arjun,Uday,61.68,307
412715,Ojasvi,Gautam,Chauhan,61.68,307
412716,Mayank,Shubham,Kothari,61.68,307
412717,Bhavika,Ansh,Thakur,61.66,307
412718,Surya,Shivansh,Varma,61.66,307
412719,Gaurav,Shivansh,Jain,61.66,307
412720,Raj,Naman,Bajaj,61.65,307
412721,Chirag,Hrithik,Xavier,61.62,307
412722,Krish,Aarav,Badal,61.62,307
412723,Vedika,Shubham,Yadav,61.62,307
412724,Mayank,Tejas,Das,61.62,307
412725,Hrithik,Raj,Pillai,61.62,307
412726,Krish,Samarth,Mukherjee,61.62,307
412727,Aayush,Jatin,Sinha,61.62,307
412728,Pranav,Bhavya,Dubey,61.62,307
412729,Bhavin,Chirag,Yadav,61.62,307
412730,Trisha,Chirag,Rastogi,61.62,307
412731,Urvashi,Gaurav,Dubey,61.62,307
412732,Dia,Bhavya,Arora,61.62,307
412733,Om,Shubham,Pandey,61.62,307
412734,Tejas,Akshay,Yadav,61.59,307
412735,Khushi,Laksh,Sharma,61.56,307
412736,Varun,Ansh,Kapoor,61.56,307
412737,Lakshmi,Akash,Yadav,61.56,307
412738,Chandan,Nirav,Zaveri,61.56,307
412739,Zainab,Hitesh,Zinta,61.56,307
412740,Abhishek,Arjun,Qazi,61.56,307
412741,Aishwarya,Brijesh,Mehta,61.56,307
412742,Niyati,Utkarsh,Inamdar,61.53,307
412743,Ritvik,Yug,Bhat,61.51,307
412744,Zara,Shubham,Jha,61.51,307
412745,Bhavika,Varun,Kulkarni,61.51,307
412746,Aditi,Yash,Jindal,61.51,307
412747,Prisha,Devansh,Mukherjee,61.48,308
412748,Harshita,Pranav,Zala,61.48,308
412749,Rishabh,Yuvan,Choudhury,61.48,308
412750,Aaradhya,Akash,Walunj,61.48,308
412751,Arya,Hrithik,Inamdar,61.48,308
412752,Zoya,Advait,Dutta,61.48,308
412753,Neel,Ansh,Yagnik,61.48,308
412754,Bhavin,Divyansh,Pillai,61.48,308
412755,Ojas,Gautam,Khan,61.45,308
412756,Lokesh,Aditya,Chopra,61.45,308
412757,Ansh,Bhavin,Badal,61.45,308
412758,Tanish,Yuvan,Verma,61.45,308
412759,Dia,Ayushman,Kamble,61.45,308
412760,Zara,Aarav,Inamdar,61.45,308
412761,Zoya,Arjun,Yadav,61.45,308
412762,Oviya,Nirav,Rastogi,61.43,308
412763,Akshara,Arjun,Bajaj,61.43,308
412764,Tanisha,Aayush,Uppal,61.43,308
412765,Qirat,Kavya,Agarwal,61.43,308
412766,Abhishek,Lokesh,Mukherjee,61.43,308
412767,Surya,Ayush,Wadhwa,61.43,308
412768,Sakshi,Parth,Mahajan,61.41,308
412769,Yamini,Ritvik,Roy,61.41,308
412770,Aaradhya,Raj,Uday,61.41,308
412771,Atharva,Chirag,Loya,61.41,308
412772,Ojasvi,Samarth,Rastogi,61.41,308
412773,Zoya,Varun,Banerjee,61.39,308
412774,Yash,Atharva,Zinta,61.39,308
412775,Aadi,Gaurav,Tiwari,61.39,308
412776,Aanya,Om,Bhattacharya,61.39,308
412777,Rohit,Ayush,Mukherjee,61.39,308
412778,Shivansh,Zorawar,Desai,61.39,308
412779,Pari,Devansh,Singh,61.37,308
412780,Samarth,Samarth,Achari,61.37,308
412781,Bhavika,Yuvan,Nanda,61.36,308
412782,Karan,Ishan,Desai,61.36,308
412783,Eva,Ayush,Choudhury,61.36,308
412784,Vishal,Nirav,Malhotra,61.36,308
412785,Aditi,Devansh,Sharma,61.36,309
412786,Parth,Samarth,Goswami,61.36,309
412787,Advika,Laksh,Jain,61.36,309
412788,Aarav,Divyansh,Jha,61.36,309
412789,Rishabh,Parth,Bose,61.36,309
412790,Vishal,Ansh,Dey,61.36,309
412791,Om,Vivaan,Inamdar,61.34,309
412792,Ekta,Siddharth,Tiwari,61.34,309
412793,Vishal,Harsh,Fadnavis,61.34,309
412794,Mahika,Rohit,Xalxo,61.34,309
412795,Gautam,Ritvik,Qazi,61.32,309
412796,Bhavya,Parth,Jain,61.32,309
412797,Rishabh,Aryan,Verma,61.3,309
412798,Aryan,Ishaan,Dubey,61.3,309
412799,Ekta,Ayush,Choudhury,61.3,309
412800,Hitesh,Abhinav,Khan,61.28,309
412801,Zoya,Jay,Fadnavis,61.28,309
412802,Jatin,Abhinav,Kumar,61.28,309
412803,Vanya,Chirag,Tiwari,61.25,309
412804,Vivaan,Hrithik,Gupta,61.25,309
412805,Zara,Darshan,Zaveri,61.25,309
412806,Yuvan,Rohit,Jindal,61.25,309
412807,Surya,Neel,Pillai,61.23,309
412808,Rohit,Jai,Sachdev,61.23,309
412809,Ishita,Samarth,Sethi,61.2,309
412810,Meher,Ayush,Chauhan,61.2,309
412811,Lavanya,Atharva,Khan,61.2,309
412812,Vivaan,Chirag,Gupta,61.2,309
412813,Kritika,Arjun,Varma,61.2,309
412814,Yamini,Harsh,Edara,61.2,309
412815,Vishal,Raj,Chopra,61.18,309
412816,Jatin,Dev,Mahajan,61.18,309
412817,Harshita,Bhavya,Qazi,61.18,309
412818,Lakshmi,Chandan,Halder,61.17,309
412819,Pranavi,Aryan,Thakur,61.17,309
412820,Tanish,Varun,Jindal,61.15,309
412821,Sahil,Krish,Chopra,61.15,309
412822,Bhavya,Nirav,Kamble,61.15,309
412823,Aayush,Laksh,Dhillon,61.14,309
412824,Garima,Laksh,Das,61.14,310
412825,Divya,Ishaan,Dutta,61.14,310
412826,Ishita,Ojas,Fadnavis,61.14,310
412827,Yamini,Siddharth,Chopra,61.14,310
412828,Garima,Virat,Arora,61.14,310
412829,Mohit,Dhruv,Goswami,61.13,310
412830,Advika,Devansh,Kothari,61.13,310
